gene_symbol,Length,EffectiveLength,TPM,NumReads,type
ADARB2,8475,8226,0.004205,7.56,WT
ADARB2,1810,1561,0,0,WT
ADARB2,768,519,0.021514,2.44,WT
ADARB2,599,350,0,0,WT
ADARB2,703,454,0,0,WT
ADARB2,683,434,0,0,WT
ADARB2,1741,1492,0.003067,1,WT
PTEN,8515,8266,2.211164,3994.465,WT
PTEN,477,228,0.822823,41,WT
PTEN,383,134,2.190013,64.135,WT
PTEN,554,305,3.213877,214.226,WT
PTEN,644,395,4.472911,386.127,WT
MGMT,1265,1016,1.333255,296.039,WT
MGMT,589,340,0,0,WT
MGMT,959,710,0.173048,26.851,WT
MGMT,776,527,0.02138,2.462,WT
ALG5,1219,970,3.249206,688.797,WT
ALG5,1119,870,0.087619,16.659,WT
ALG5,565,316,0.531763,36.724,WT
ALG5,687,438,0.235207,22.515,WT
ALG5,756,507,0.228378,25.305,WT
RB1,4793,4544,2.63049,2612.266,WT
RB1,1490,1241,0.190302,51.613,WT
RB1,480,231,0,0,WT
RB1,617,368,0.238138,19.152,WT
RB1,658,409,1.486277,132.851,WT
RB1,1097,848,0.381882,70.773,WT
TP53,1018,769,0.034661,5.825,WT
TP53,1152,903,0.049434,9.756,WT
TP53,2331,2082,0,0,WT
TP53,2404,2155,0,0,WT
TP53,2271,2022,0.223719,98.861,WT
TP53,2579,2330,2.13695,1088.16,WT
TP53,2580,2331,0,0,WT
TP53,2653,2404,0.016352,8.591,WT
TP53,2506,2257,0,0,WT
TP53,175,7.624,13.360662,22.261,WT
TP53,729,480,0,0,WT
TP53,546,297,0,0,WT
TP53,104,4.593,0,0,WT
TP53,1261,1012,0.219992,48.655,WT
TP53,634,385,0,0,WT
TP53,568,319,1.512949,105.477,WT
TP53,565,316,0,0,WT
ATRX,11167,10918,0.287959,687.095,WT
ATRX,10218,9969,3.043652,6631.151,WT
ATRX,10455,10206,0.054483,121.523,WT
ATRX,408,159,1.685265,58.561,WT
ATRX,814,565,0.833834,102.96,WT
ATRX,461,212,1.985314,91.983,WT
ATRX,2967,2718,0.5651,335.674,WT
CDC42,2274,2025,0.343008,110.634,WT
CDC42,2256,2007,15.460651,4942.351,WT
CDC42,816,567,0.296802,26.805,WT
CDC42,1435,1186,0.727797,137.484,WT
CDC42,597,348,8.780146,486.675,WT
BRINP3,3128,2879,0.236894,108.631,WT
BRINP3,238,16.802,0,0,WT
BRINP3,528,279,0.346834,15.413,WT
OSR1,1906,1657,0.026523,7,WT
OSR1,4171,3922,0,0,WT
OSR1,581,332,0,0,WT
IDH1,2382,2133,14.945076,5077.471,WT
IDH1,2298,2049,0.208205,67.95,WT
IDH1,2441,2192,0,0,WT
IDH1,1044,795,1.700191,215.29,WT
IDH1,942,693,0.125109,13.81,WT
IDH1,1614,1365,1.234093,268.311,WT
IDH1,702,453,0,0,WT
IDH1,563,314,0,0,WT
IDH1,556,307,2.396145,117.168,WT
GLB1,2512,2263,0.348007,125.439,WT
GLB1,2523,2274,0.663998,240.5,WT
GLB1,2018,1769,0.923694,260.264,WT
GLB1,816,567,0.926538,83.677,WT
GLB1,899,650,0.27152,28.111,WT
GLB1,517,268,0,0,WT
GLB1,577,328,0.185935,9.714,WT
GLB1,547,298,0,0,WT
GLB1,550,301,0.371245,17.799,WT
GLB1,319,70.21,0.136382,1.525,WT
GLB1,257,23.433,0.80379,3,WT
GLB1,570,321,0.069968,3.577,WT
GLB1,591,342,1.057152,57.587,WT
GLB1,631,382,0.355679,21.641,WT
GLB1,569,320,0.772479,39.373,WT
GLB1,626,377,0.393184,23.61,WT
GLB1,557,308,2.548664,125.032,WT
GLB1,540,291,0,0,WT
GLB1,558,309,0.404161,19.892,WT
PIK3CA,245,18.9,0,0,WT
PIK3CA,9259,9010,1.983359,2846.325,WT
PIK3CA,620,371,1.002991,59.269,WT
PIK3CA,746,497,1.703087,134.819,WT
PDGFRA,2202,1953,0.722004,224.595,WT
PDGFRA,2417,2168,1.157365,399.658,WT
PDGFRA,580,331,1.732902,91.361,WT
PDGFRA,6378,6129,13.025418,12715.684,WT
PDGFRA,2991,2742,0.185908,81.194,WT
PDGFRA,586,337,4.167995,223.726,WT
PDGFRA,771,522,0.955417,79.437,WT
PDGFRA,573,324,0,0,WT
PDGFRA,480,231,0.796137,29.293,WT
PDGFRA,1146,897,0.370477,52.931,WT
DCHS2,13354,13105,0.128714,268.671,WT
DCHS2,5064,4815,0.006076,4.66,WT
DCHS2,857,608,0,0,WT
DCHS2,569,320,0.064141,3.269,WT
DCHS2,2109,1860,0,0,WT
TERT,2422,2173,0.11462,39.671,WT
TERT,4018,3769,0.102838,61.736,WT
TERT,2992,2743,0,0,WT
TERT,3210,2961,0,0,WT
TERT,406,157,0.450359,11.262,WT
IRX1,2080,1831,2.191059,639,WT
FOXD1,406,157,0.599837,15,WT
PCDHGA11,4787,4538,0,0,WT
PCDHGA11,2263,2014,0.26596,85.317,WT
TOB2P1,992,743,0.253498,30,WT
MICA,1370,1121,0.11206,20.008,WT
MICA,1005,756,0,0,WT
BRD2,4956,4707,1.813833,1359.878,WT
BRD2,735,486,0.866532,67.078,WT
BRD2,887,638,1.585868,161.156,WT
BRD2,718,469,0,0,WT
BRD2,547,298,0.661869,31.416,WT
BRD2,4807,4558,0,0,WT
BRD2,550,301,0,0,WT
BRD2,3404,3155,0.124784,62.707,WT
BRD2,4834,4585,1.927745,1407.821,WT
BRD2,2338,2089,5.333085,1774.497,WT
BRD2,3467,3218,0.024259,12.434,WT
BRD2,3210,2961,0,0,WT
BRD2,3210,2961,0,0,WT
BRD2,1590,1341,1.493065,318.908,WT
BRD2,565,316,0.977095,49.179,WT
BRD2,667,418,0,0,WT
BRD2,946,697,3.085103,342.5,WT
BRD2,1628,1379,1.037306,227.84,WT
BRD2,759,510,8.365948,679.585,WT
EGFR,9905,9656,50.939589,78344.975,WT
EGFR,3844,3595,0.510807,292.492,WT
EGFR,2239,1990,0.185515,58.802,WT
EGFR,5464,5215,0,0,WT
EGFR,2864,2615,0.812968,338.613,WT
EGFR,1570,1321,2.256486,474.782,WT
EGFR,452,203,3.29032,106.388,WT
EGFR,561,312,2.281036,113.356,WT
EGFR,691,442,3.123755,219.916,WT
EGFR,665,416,2.168367,143.676,WT
TRIM4,639,390,0.422133,26.222,WT
TRIM4,3383,3134,0,0,WT
TRIM4,3374,3125,1.112882,553.933,WT
TRIM4,1942,1693,0.31187,84.099,WT
TRIM4,601,352,0.316512,17.746,WT
EZH2,3641,3392,1.881732,1016.651,WT
EZH2,2522,2273,0,0,WT
EZH2,2591,2342,1.82707,681.555,WT
EZH2,2477,2228,0.98171,348.383,WT
EZH2,2639,2390,0.322734,122.857,WT
EZH2,2572,2323,1.084182,401.153,WT
EZH2,2466,2217,0,0,WT
EZH2,414,165,2.020334,53.096,WT
EZH2,1876,1627,0.744609,192.963,WT
EZH2,1491,1242,0.588106,116.342,WT
ZFPM2,4961,4712,0.742589,557.33,WT
ZFPM2,3960,3711,0.109044,64.454,WT
ZFPM2,594,345,0.476601,26.19,WT
ZFPM2,574,325,0.161605,8.366,WT
ZFPM2,1582,1333,0.04978,10.569,WT
ZFPM2,468,219,0.869589,30.333,WT
ZFPM2,3300,3051,0.250525,121.745,WT
ZFPM2,3312,3063,0,0,WT
CDKN2A,1218,969,0,0,WT
CDKN2A,1283,1034,0.013434,2.213,WT
CDKN2A,666,417,0,0,WT
CDKN2A,678,429,0,0,WT
CDKN2A,748,499,0.037711,2.997,WT
CDKN2A,880,631,0,0,WT
CDKN2A,926,677,0.044423,4.79,WT
CDKN2A,794,545,0,0,WT
CDKN2A,989,740,0,0,WT
CDKN2A,544,295,0,0,WT
CDKN2A,442,193,0,0,WT
CDKN2A,493,244,0,0,WT
CDKN2A,565,316,0.019868,1,WT
CDKN2A,856,607,0,0,WT
ADARB2,8475,8226,0.13721,179.776,WT
ADARB2,1810,1561,0,0,WT
ADARB2,768,519,0,0,WT
ADARB2,599,350,0,0,WT
ADARB2,703,454,0,0,WT
ADARB2,683,434,0,0,WT
ADARB2,1741,1492,0.362827,86.224,WT
PTEN,8515,8266,3.966789,5222.675,WT
PTEN,477,228,0.835544,30.343,WT
PTEN,383,134,2.750545,58.706,WT
PTEN,554,305,4.012032,194.905,WT
PTEN,644,395,5.006822,315.005,WT
MGMT,1265,1016,1.003737,162.432,WT
MGMT,589,340,0.024925,1.35,WT
MGMT,959,710,0.158704,17.948,WT
MGMT,776,527,0,0,WT
ALG5,1219,970,3.264102,504.306,WT
ALG5,1119,870,0.259827,36.005,WT
ALG5,565,316,0.586667,29.528,WT
ALG5,687,438,0.214778,14.984,WT
ALG5,756,507,0.361309,29.177,WT
RB1,4793,4544,5.174777,3745.316,WT
RB1,1490,1241,0.362316,71.617,WT
RB1,480,231,0,0,WT
RB1,617,368,0.206917,12.128,WT
RB1,658,409,1.348235,87.831,WT
RB1,1097,848,1.364382,184.285,WT
TP53,1018,769,0.024498,3.001,WT
TP53,1152,903,0.115942,16.676,WT
TP53,2331,2082,0,0,WT
TP53,2404,2155,0,0,WT
TP53,2271,2022,0.308544,99.37,WT
TP53,2579,2330,3.220982,1195.371,WT
TP53,2580,2331,0,0,WT
TP53,2653,2404,0.023783,9.107,WT
TP53,2506,2257,0.230402,82.828,WT
TP53,175,7.624,25.251367,30.663,WT
TP53,729,480,0.738052,56.427,WT
TP53,546,297,0,0,WT
TP53,104,4.593,0,0,WT
TP53,1261,1012,0.286822,46.233,WT
TP53,634,385,0.303505,18.612,WT
TP53,568,319,4.152835,211.006,WT
TP53,565,316,0,0,WT
ATRX,11167,10918,0.717196,1247.209,WT
ATRX,10218,9969,3.722244,5910.373,WT
ATRX,10455,10206,0.079584,129.372,WT
ATRX,408,159,1.598701,40.488,WT
ATRX,814,565,0.383718,34.532,WT
ATRX,461,212,0.562037,18.978,WT
ATRX,2967,2718,0.908858,393.463,WT
CDC42,2274,2025,1.249938,288.237,WT
CDC42,2256,2007,21.933353,5012.9,WT
CDC42,816,567,3.600823,232.499,WT
CDC42,1435,1186,1.103547,149.043,WT
CDC42,597,348,19.149058,758.863,WT
BRINP3,3128,2879,0.46213,151.51,WT
BRINP3,238,16.802,0,0,WT
BRINP3,528,279,0.10605,3.369,WT
OSR1,1906,1657,0.033357,6.294,WT
OSR1,4171,3922,0.006058,2.706,WT
OSR1,581,332,0,0,WT
IDH1,2382,2133,18.090306000000002,4394.135,WT
IDH1,2298,2049,0.188534,43.992,WT
IDH1,2441,2192,0.239781,59.854,WT
IDH1,1044,795,1.390698,125.903,WT
IDH1,942,693,0.59369,46.852,WT
IDH1,1614,1365,1.357819,211.063,WT
IDH1,702,453,0.195931,10.107,WT
IDH1,563,314,0.188856,6.753,WT
IDH1,556,307,2.269472,79.341,WT
GLB1,2512,2263,0.719819,185.5,WT
GLB1,2523,2274,0.637272,165.026,WT
GLB1,2018,1769,2.168954,436.933,WT
GLB1,816,567,1.085159,70.067,WT
GLB1,899,650,0.209711,15.523,WT
GLB1,517,268,2.040109,62.262,WT
GLB1,577,328,0.155156,5.795,WT
GLB1,547,298,0,0,WT
GLB1,550,301,1.237552,42.42,WT
GLB1,319,70.21,0.408014,3.262,WT
GLB1,257,23.433,3.372763,9,WT
GLB1,570,321,0,0,WT
GLB1,591,342,1.411567,54.975,WT
GLB1,631,382,0.826785,35.966,WT
GLB1,569,320,2.056994,74.958,WT
GLB1,626,377,0.244549,10.499,WT
GLB1,557,308,4.186492,146.838,WT
GLB1,540,291,0.236863,7.849,WT
GLB1,558,309,0.337316,11.87,WT
PIK3CA,245,18.9,0,0,WT
PIK3CA,9259,9010,0.813424,834.6,WT
PIK3CA,620,371,0.20432,8.632,WT
PIK3CA,746,497,1.053654,59.634,WT
PDGFRA,2202,1953,0.041359,9.198,WT
PDGFRA,2417,2168,0.048533,11.982,WT
PDGFRA,580,331,0,0,WT
PDGFRA,6378,6129,0.408892,285.387,WT
PDGFRA,2991,2742,0,0,WT
PDGFRA,586,337,0,0,WT
PDGFRA,771,522,0,0,WT
PDGFRA,573,324,0,0,WT
PDGFRA,480,231,0,0,WT
PDGFRA,1146,897,0.03048,3.114,WT
DCHS2,13354,13105,0.229269,342.152,WT
DCHS2,5064,4815,0.051629,28.309,WT
DCHS2,857,608,0.123537,8.553,WT
DCHS2,569,320,0,0,WT
DCHS2,2109,1860,0,0,WT
TERT,2422,2173,0,0,WT
TERT,4018,3769,0,0,WT
TERT,2992,2743,0,0,WT
TERT,3210,2961,0,0,WT
TERT,406,157,0,0,WT
IRX1,2080,1831,2.474712,516,WT
FOXD1,406,157,1.677973,30,WT
PCDHGA11,4787,4538,0.18517,95.691,WT
PCDHGA11,2263,2014,0.476002,109.17,WT
TOB2P1,992,743,0.839137,71,WT
MICA,1370,1121,1.788486,228.311,WT
MICA,1005,756,0.042254,3.638,WT
BRD2,4956,4707,1.037964,556.369,WT
BRD2,735,486,0.645156,35.706,WT
BRD2,887,638,0,0,WT
BRD2,718,469,0,0,WT
BRD2,547,298,0,0,WT
BRD2,4807,4558,0,0,WT
BRD2,550,301,0,0,WT
BRD2,3404,3155,0.061361,22.046,WT
BRD2,4834,4585,1.481096,773.32,WT
BRD2,2338,2089,5.933643,1411.551,WT
BRD2,3467,3218,0.080881,29.639,WT
BRD2,3210,2961,0.206784,69.726,WT
BRD2,3210,2961,0.206784,69.726,WT
BRD2,1590,1341,1.005471,153.545,WT
BRD2,565,316,1.29948,46.762,WT
BRD2,667,418,0,0,WT
BRD2,946,697,3.355538,266.337,WT
BRD2,1628,1379,1.127872,177.117,WT
BRD2,759,510,7.544371,438.157,WT
EGFR,9905,9656,14.102322,15506.883,WT
EGFR,3844,3595,0.575403,235.563,WT
EGFR,2239,1990,0.874171,198.101,WT
EGFR,5464,5215,0,0,WT
EGFR,2864,2615,0.365384,108.807,WT
EGFR,1570,1321,0.84855,127.649,WT
EGFR,452,203,3.115127,72.013,WT
EGFR,561,312,2.117936,75.25,WT
EGFR,691,442,2.576448,129.682,WT
EGFR,665,416,2.041766,96.724,WT
TRIM4,639,390,2.548088,113.166,WT
TRIM4,3383,3134,0.115903,41.365,WT
TRIM4,3374,3125,3.297394,1173.431,WT
TRIM4,1942,1693,1.979426,381.622,WT
TRIM4,601,352,1.232809,49.417,WT
EZH2,3641,3392,1.568081,605.705,WT
EZH2,2522,2273,0,0,WT
EZH2,2591,2342,2.457016,655.287,WT
EZH2,2477,2228,0.711477,180.515,WT
EZH2,2639,2390,0.590821,160.802,WT
EZH2,2572,2323,1.000031,264.545,WT
EZH2,2466,2217,0.500975,126.479,WT
EZH2,414,165,2.172161,40.814,WT
EZH2,1876,1627,0.588167,108.974,WT
EZH2,1491,1242,0.352664,49.879,WT
ZFPM2,4961,4712,0.408676,219.291,WT
ZFPM2,3960,3711,0.055253,23.35,WT
ZFPM2,594,345,0.361913,14.219,WT
ZFPM2,574,325,0.36104,13.362,WT
ZFPM2,1582,1333,0.15409,23.391,WT
ZFPM2,468,219,1.017511,25.376,WT
ZFPM2,3300,3051,0.782905,272.012,WT
ZFPM2,3312,3063,0,0,WT
CDKN2A,1218,969,0.800911,88.378,WT
CDKN2A,1283,1034,1.16634,137.335,WT
CDKN2A,666,417,0,0,WT
CDKN2A,678,429,5.184378,253.274,WT
CDKN2A,748,499,9.164664,520.779,WT
CDKN2A,880,631,0.155797,11.195,WT
CDKN2A,926,677,0.957558,73.823,WT
CDKN2A,794,545,0.648889,40.272,WT
CDKN2A,989,740,0.396181,33.386,WT
CDKN2A,544,295,0.575384,19.329,WT
CDKN2A,442,193,0.425155,9.344,WT
CDKN2A,493,244,0,0,WT
CDKN2A,565,316,1.546177,55.639,WT
CDKN2A,856,607,2.839046,196.245,WT
ADARB2,8475,8226,0.096036,89.962,WT
ADARB2,1810,1561,0,0,WT
ADARB2,768,519,0,0,WT
ADARB2,599,350,0,0,WT
ADARB2,703,454,0,0,WT
ADARB2,683,434,0,0,WT
ADARB2,1741,1492,0.100282,17.038,WT
PTEN,8515,8266,7.02578,6613.427,WT
PTEN,477,228,4.149612,107.741,WT
PTEN,383,134,7.980792,121.783,WT
PTEN,554,305,12.010851,417.167,WT
PTEN,644,395,15.895447,715.001,WT
MGMT,1265,1016,2.039377,235.954,WT
MGMT,589,340,0.214045,8.287,WT
MGMT,959,710,0.408719,33.046,WT
MGMT,776,527,0.095928,5.757,WT
ALG5,1219,970,2.071903,228.864,WT
ALG5,1119,870,0.205243,20.334,WT
ALG5,565,316,0.094026,3.384,WT
ALG5,687,438,0.12391,6.18,WT
ALG5,756,507,0.281244,16.238,WT
RB1,4793,4544,3.794982,1963.743,WT
RB1,1490,1241,0.148314,20.96,WT
RB1,480,231,0,0,WT
RB1,617,368,0.420761,17.633,WT
RB1,658,409,3.530194,164.421,WT
RB1,1097,848,0.954128,92.138,WT
TP53,1018,769,0.030689,2.687,WT
TP53,1152,903,0,0,WT
TP53,2331,2082,0,0,WT
TP53,2404,2155,0.021804,5.351,WT
TP53,2271,2022,2.124881,489.274,WT
TP53,2579,2330,0.811507,215.32,WT
TP53,2580,2331,0,0,WT
TP53,2653,2404,0,0,WT
TP53,2506,2257,0,0,WT
TP53,175,7.624,28.470248,24.717,WT
TP53,729,480,0,0,WT
TP53,546,297,0,0,WT
TP53,104,4.593,0,0,WT
TP53,1261,1012,0.032703,3.769,WT
TP53,634,385,0,0,WT
TP53,568,319,0,0,WT
TP53,565,316,0,0,WT
ATRX,11167,10918,0.880986,1095.339,WT
ATRX,10218,9969,4.30388,4885.943,WT
ATRX,10455,10206,0.047105,54.747,WT
ATRX,408,159,3.388284,61.35,WT
ATRX,814,565,1.091074,70.2,WT
ATRX,461,212,1.777538,42.913,WT
ATRX,2967,2718,0.954157,295.329,WT
CDC42,2274,2025,0,0,WT
CDC42,2256,2007,46.240903,9358.204,WT
CDC42,816,567,5.430873,310.507,WT
CDC42,1435,1186,1.1403,136.371,WT
CDC42,597,348,45.071108,1581.599,WT
BRINP3,3128,2879,0,0,WT
BRINP3,238,16.802,0,0,WT
BRINP3,528,279,0,0,WT
OSR1,1906,1657,0.173471,28.985,WT
OSR1,4171,3922,0.020267,8.015,WT
OSR1,581,332,0,0,WT
IDH1,2382,2133,25.984049,5588.773,WT
IDH1,2298,2049,0.74166,153.238,WT
IDH1,2441,2192,0.289671,64.027,WT
IDH1,1044,795,0.559593,44.86,WT
IDH1,942,693,0.965747,67.486,WT
IDH1,1614,1365,0.364265,50.138,WT
IDH1,702,453,0,0,WT
IDH1,563,314,1.701275,53.867,WT
IDH1,556,307,2.733169,84.61,WT
GLB1,2512,2263,0.491018,112.047,WT
GLB1,2523,2274,8.500812,1949.26,WT
GLB1,2018,1769,0.182936,32.632,WT
GLB1,816,567,0.693169,39.632,WT
GLB1,899,650,0.040261,2.639,WT
GLB1,517,268,10.084211,272.518,WT
GLB1,577,328,0.448336,14.828,WT
GLB1,547,298,0,0,WT
GLB1,550,301,1.616854,49.075,WT
GLB1,319,70.21,0,0,WT
GLB1,257,23.433,0,0,WT
GLB1,570,321,0,0,WT
GLB1,591,342,2.469187,85.153,WT
GLB1,631,382,2.924701,112.658,WT
GLB1,569,320,0,0,WT
GLB1,626,377,0.967698,36.787,WT
GLB1,557,308,4.134099,128.396,WT
GLB1,540,291,0.175773,5.158,WT
GLB1,558,309,0.34068,10.615,WT
PIK3CA,245,18.9,0,0,WT
PIK3CA,9259,9010,0.863234,784.282,WT
PIK3CA,620,371,1.250207,46.771,WT
PIK3CA,746,497,2.878088,144.238,WT
PDGFRA,2202,1953,0.266141,52.412,WT
PDGFRA,2417,2168,1.21169,264.892,WT
PDGFRA,580,331,0.543771,18.149,WT
PDGFRA,6378,6129,8.914287,5509.283,WT
PDGFRA,2991,2742,0.806134,222.891,WT
PDGFRA,586,337,4.934125,167.671,WT
PDGFRA,771,522,0.683435,35.974,WT
PDGFRA,573,324,0,0,WT
PDGFRA,480,231,0.842493,19.624,WT
PDGFRA,1146,897,0.515922,46.665,WT
DCHS2,13354,13105,0,0,WT
DCHS2,5064,4815,0,0,WT
DCHS2,857,608,0,0,WT
DCHS2,569,320,0,0,WT
DCHS2,2109,1860,0,0,WT
TERT,2422,2173,0,0,WT
TERT,4018,3769,0,0,WT
TERT,2992,2743,0,0,WT
TERT,3210,2961,0,0,WT
TERT,406,157,0,0,WT
IRX1,2080,1831,1.267385,234,WT
FOXD1,406,157,2.021303,32,WT
PCDHGA11,4787,4538,0.093162,42.631,WT
PCDHGA11,2263,2014,0,0,WT
TOB2P1,992,743,0.240251,18,WT
MICA,1370,1121,22.828853,2580.528,WT
MICA,1005,756,0.748198,57.037,WT
BRD2,4956,4707,0.84278,400.016,WT
BRD2,735,486,0.082801,4.058,WT
BRD2,887,638,6.261453,402.823,WT
BRD2,718,469,0.058917,2.786,WT
BRD2,547,298,0.100038,3.006,WT
BRD2,4807,4558,0,0,WT
BRD2,550,301,0,0,WT
BRD2,3404,3155,0.13855,44.078,WT
BRD2,4834,4585,2.293296,1060.274,WT
BRD2,2338,2089,9.564169,2014.673,WT
BRD2,3467,3218,0,0,WT
BRD2,3210,2961,2.214808,661.292,WT
BRD2,3210,2961,2.214808,661.292,WT
BRD2,1590,1341,2.978075,402.701,WT
BRD2,565,316,3.73477,119.006,WT
BRD2,667,418,0,0,WT
BRD2,946,697,3.158854,222.014,WT
BRD2,1628,1379,1.602617,222.85,WT
BRD2,759,510,13.779211,708.62,WT
EGFR,9905,9656,5.76134,5609.699,WT
EGFR,3844,3595,0.027522,9.977,WT
EGFR,2239,1990,0,0,WT
EGFR,5464,5215,0,0,WT
EGFR,2864,2615,0.007037,1.856,WT
EGFR,1570,1321,0.094123,12.538,WT
EGFR,452,203,0.215134,4.404,WT
EGFR,561,312,0.101111,3.181,WT
EGFR,691,442,0.394402,17.578,WT
EGFR,665,416,0.150366,6.308,WT
TRIM4,639,390,2.466627,97.003,WT
TRIM4,3383,3134,0.138845,43.878,WT
TRIM4,3374,3125,2.999799,945.281,WT
TRIM4,1942,1693,0.754871,128.869,WT
TRIM4,601,352,0.928836,32.969,WT
EZH2,3641,3392,0.425909,145.677,WT
EZH2,2522,2273,0,0,WT
EZH2,2591,2342,2.894299,683.517,WT
EZH2,2477,2228,0.941602,211.544,WT
EZH2,2639,2390,0.465485,112.182,WT
EZH2,2572,2323,0.111108,26.026,WT
EZH2,2466,2217,1.289174,288.201,WT
EZH2,414,165,0.147743,2.458,WT
EZH2,1876,1627,0.354122,58.098,WT
EZH2,1491,1242,0.257878,32.296,WT
ZFPM2,4961,4712,0.021077,10.015,WT
ZFPM2,3960,3711,0.020365,7.621,WT
ZFPM2,594,345,0,0,WT
ZFPM2,574,325,0,0,WT
ZFPM2,1582,1333,0.039912,5.365,WT
ZFPM2,468,219,0,0,WT
ZFPM2,3300,3051,0,0,WT
ZFPM2,3312,3063,0,0,WT
CDKN2A,1218,969,0,0,WT
CDKN2A,1283,1034,0,0,WT
CDKN2A,666,417,0,0,WT
CDKN2A,678,429,0,0,WT
CDKN2A,748,499,0,0,WT
CDKN2A,880,631,0,0,WT
CDKN2A,926,677,0,0,WT
CDKN2A,794,545,0,0,WT
CDKN2A,989,740,0,0,WT
CDKN2A,544,295,0,0,WT
CDKN2A,442,193,0,0,WT
CDKN2A,493,244,0,0,WT
CDKN2A,565,316,0,0,WT
CDKN2A,856,607,0,0,WT
ADARB2,8475,8226,0,0,WT
ADARB2,1810,1561,0,0,WT
ADARB2,768,519,0,0,WT
ADARB2,599,350,0,0,WT
ADARB2,703,454,0,0,WT
ADARB2,683,434,0,0,WT
ADARB2,1741,1492,0,0,WT
PTEN,8515,8266,6.244151,5204.603,WT
PTEN,477,228,0.043496,1,WT
PTEN,383,134,4.833151,65.306,WT
PTEN,554,305,17.955959,552.239,WT
PTEN,644,395,18.636376,742.296,WT
MGMT,1265,1016,0.614234,62.928,WT
MGMT,589,340,0,0,WT
MGMT,959,710,0.014969,1.072,WT
MGMT,776,527,0,0,WT
ALG5,1219,970,6.252333,611.551,WT
ALG5,1119,870,0.139342,12.224,WT
ALG5,565,316,0.332129,10.583,WT
ALG5,687,438,0.029644,1.309,WT
ALG5,756,507,0.026064,1.332,WT
RB1,4793,4544,4.0309,1846.967,WT
RB1,1490,1241,0.013727,1.718,WT
RB1,480,231,0,0,WT
RB1,617,368,0,0,WT
RB1,658,409,2.42636,100.069,WT
RB1,1097,848,0.063491,5.429,WT
TP53,1018,769,0,0,WT
TP53,1152,903,0.040973999999999997,3.731,WT
TP53,2331,2082,0,0,WT
TP53,2404,2155,0,0,WT
TP53,2271,2022,0.320739,65.396,WT
TP53,2579,2330,5.869801,1379.108,WT
TP53,2580,2331,0,0,WT
TP53,2653,2404,0.005328,1.292,WT
TP53,2506,2257,0.101157,23.022,WT
TP53,175,7.624,0,0,WT
TP53,729,480,0,0,WT
TP53,546,297,0,0,WT
TP53,104,4.593,0,0,WT
TP53,1261,1012,0.226313,23.095,WT
TP53,634,385,0,0,WT
TP53,568,319,4.582961,147.42,WT
TP53,565,316,0,0,WT
ATRX,11167,10918,0.189394,208.511,WT
ATRX,10218,9969,2.973835,2989.422,WT
ATRX,10455,10206,0.051025,52.512,WT
ATRX,408,159,0.200652,3.217,WT
ATRX,814,565,0,0,WT
ATRX,461,212,0.55501,11.865,WT
ATRX,2967,2718,1.006552,275.87,WT
CDC42,2274,2025,0.595588,264.53,WT
CDC42,2256,2007,12.998075,5721.784,WT
CDC42,816,567,1.869008,232.434,WT
CDC42,1435,1186,0.256654,66.763,WT
CDC42,597,348,13.545532,1033.904,WT
BRINP3,3128,2879,0.009502,6,WT
BRINP3,238,16.802,0,0,WT
BRINP3,528,279,0,0,WT
OSR1,1906,1657,0.136066,49.451,WT
OSR1,4171,3922,0.007613,6.549,WT
OSR1,581,332,0,0,WT
IDH1,2382,2133,4.078912,1908.272,WT
IDH1,2298,2049,0.062348,28.02,WT
IDH1,2441,2192,0,0,WT
IDH1,1044,795,0.138831,24.208,WT
IDH1,942,693,0.103297,15.701,WT
IDH1,1614,1365,0.05579,16.703,WT
IDH1,702,453,0.029318,2.913,WT
IDH1,563,314,0.576567,39.709,WT
IDH1,556,307,0.274366,18.475,WT
GLB1,2512,2263,0.255649,126.892,WT
GLB1,2523,2274,0,0,WT
GLB1,2018,1769,1.333903,517.556,WT
GLB1,816,567,0.155476,19.335,WT
GLB1,899,650,0,0,WT
GLB1,517,268,1.271589,74.746,WT
GLB1,577,328,0.015431,1.11,WT
GLB1,547,298,0.432364,28.26,WT
GLB1,550,301,0.279677,18.464,WT
GLB1,319,70.21,0,0,WT
GLB1,257,23.433,0.19457,1,WT
GLB1,570,321,0,0,WT
GLB1,591,342,0.415107,31.138,WT
GLB1,631,382,0.5944,49.802,WT
GLB1,569,320,1.761926,123.664,WT
GLB1,626,377,0,0,WT
GLB1,557,308,2.430124,164.166,WT
GLB1,540,291,0.08594,5.485,WT
GLB1,558,309,0.062385,4.228,WT
PIK3CA,245,18.9,1.776413,7.364,WT
PIK3CA,9259,9010,0.119061,235.288,WT
PIK3CA,620,371,0,0,WT
PIK3CA,746,497,0.395411,43.103,WT
PDGFRA,2202,1953,0.100519,43.058,WT
PDGFRA,2417,2168,0.329868,156.857,WT
PDGFRA,580,331,0.638902,46.384,WT
PDGFRA,6378,6129,3.037807,4083.71,WT
PDGFRA,2991,2742,0.60946,366.537,WT
PDGFRA,586,337,1.274853,94.231,WT
PDGFRA,771,522,0.111019,12.711,WT
PDGFRA,573,324,0,0,WT
PDGFRA,480,231,0.469526,23.789,WT
PDGFRA,1146,897,0.29131,57.313,WT
DCHS2,13354,13105,0.001734,4.984,WT
DCHS2,5064,4815,0,0,WT
DCHS2,857,608,0,0,WT
DCHS2,569,320,0,0,WT
